pheno,set,use_mle,jump_sign,n_keep,h2_ldsc_est_1,h2_ldsc_est_2,h2_ldsc_est_3,h2_est_1,h2_est_2,h2_est_3,p_est_1,p_est_2,p_est_3,alpha_est_1,alpha_est_2,alpha_est_3,r2_est_1,r2_est_2,r2_est_3,r2_1,r2_2,r2_3
MCH,hm3_altpop,TRUE,FALSE,50,0.2432,0.1839,0.3025,0.2604,0.2531,0.2681,0.003471,0.002821,0.004234,-0.6211,-0.7797,-0.4738,0.2102,0.207,0.2135,0.169,0.1617,0.1763
MCH,hm3_altpop,FALSE,FALSE,50,0.2432,0.1839,0.3025,0.2609,0.2531,0.2688,0.003636,0.00285,0.004546,,,,0.2094,0.2066,0.2122,0.1696,0.1627,0.177
MCV,hm3,TRUE,FALSE,50,0.2395,0.1909,0.288,0.2555,0.2473,0.264,0.004935,0.003972,0.006067,-0.684,-0.8071,-0.5688,0.1973,0.1941,0.2004,0.196,0.189,0.2033
MCV,hm3,FALSE,FALSE,50,0.2395,0.1909,0.288,0.2483,0.2402,0.2564,0.00342,0.002634,0.004342,,,,0.1992,0.1964,0.2019,0.1945,0.1878,0.2018
MCV,hm3_plus,TRUE,FALSE,50,0.3001,0.244,0.3562,0.282,0.2729,0.2915,0.004556,0.00376,0.005519,-0.678,-0.7262,-0.6279,0.2095,0.2063,0.2128,0.2065,0.1988,0.2135
MCV,hm3_plus,FALSE,FALSE,50,0.3001,0.244,0.3562,0.2684,0.2591,0.2779,0.002777,0.002166,0.003499,,,,0.211,0.2082,0.2138,0.2044,0.1968,0.2111
MCV,hm3_small,TRUE,FALSE,50,0.2303,0.1839,0.2767,0.2825,0.2737,0.2916,0.00615,0.00505,0.007389,-0.8211,-0.9263,-0.7243,0.212,0.2087,0.2155,0.1886,0.1814,0.1955
MCV,hm3_small,FALSE,FALSE,50,0.2303,0.1839,0.2767,0.2783,0.2329,0.2881,0.005424,0.004165,0.02287,,,,0.2128,0.1461,0.2168,0.1812,0.1741,0.1886
MCV,hm3_altpop,TRUE,FALSE,50,0.2567,0.2017,0.3117,0.28,0.2718,0.2883,0.004958,0.004092,0.005956,-0.6458,-0.7564,-0.5392,0.2174,0.2143,0.2206,0.1854,0.1781,0.1924
MCV,hm3_altpop,FALSE,FALSE,50,0.2567,0.2017,0.3117,0.2776,0.2695,0.2858,0.004367,0.003493,0.005391,,,,0.2184,0.2156,0.2213,0.184,0.177,0.1917
monocyte_perc,hm3,TRUE,FALSE,50,0.1864,0.149,0.2237,0.2064,0.199,0.2139,0.00411,0.003274,0.005079,-0.5301,-0.6438,-0.4186,0.1561,0.1532,0.159,0.161,0.1547,0.1671
monocyte_perc,hm3,FALSE,FALSE,50,0.1864,0.149,0.2237,0.2022,0.1949,0.2097,0.003171,0.002398,0.004102,,,,0.1576,0.1551,0.16,0.16,0.1538,0.1665
monocyte_perc,hm3_plus,TRUE,FALSE,50,0.2425,0.1986,0.2864,0.2341,0.2255,0.243,0.003041,0.002428,0.003774,-0.855,-0.9781,-0.7362,0.1773,0.1741,0.1803,0.1795,0.1726,0.1858
monocyte_perc,hm3_plus,FALSE,FALSE,50,0.2425,0.1986,0.2864,0.2281,0.22,0.2367,0.002325,0.001788,0.002998,,,,0.179,0.1764,0.1816,0.1785,0.1718,0.1849
monocyte_perc,hm3_small,TRUE,FALSE,50,0.1791,0.1432,0.2149,0.2221,0.2137,0.2306,0.005086,0.004044,0.006239,-0.582,-0.6837,-0.4802,0.1632,0.1602,0.1662,0.1585,0.1522,0.165
monocyte_perc,hm3_small,FALSE,FALSE,50,0.1791,0.1432,0.2149,0.218,0.2096,0.2263,0.004048,0.003092,0.005183,,,,0.1644,0.1618,0.1671,0.1577,0.1509,0.1643
monocyte_perc,hm3_altpop,TRUE,FALSE,50,0.1966,0.1568,0.2364,0.2218,0.2142,0.2297,0.004524,0.003653,0.005554,-0.548,-0.6534,-0.4422,0.1663,0.1633,0.1693,0.159,0.1527,0.1654
monocyte_perc,hm3_altpop,FALSE,FALSE,50,0.1966,0.1568,0.2364,0.2186,0.211,0.2264,0.003724,0.002893,0.004738,,,,0.1675,0.165,0.17,0.1582,0.1518,0.1647
more_evening,hm3,TRUE,FALSE,50,0.1263,0.1172,0.1355,0.1222,0.1142,0.1304,0.02055,0.01643,0.02528,-0.6947,-0.778,-0.6005,0.04336,0.04085,0.04586,0.04591,0.04208,0.04967
more_evening,hm3,FALSE,FALSE,50,0.1263,0.1172,0.1355,0.1247,0.1181,0.1301,0.01706,0.01271,0.02197,,,,0.04456,0.04317,0.04599,0.04506,0.0416,0.04882
more_evening,hm3_plus,TRUE,FALSE,50,0.1677,0.1581,0.1774,0.1376,0.1287,0.1467,0.01796,0.01454,0.02187,-0.6781,-0.7413,-0.6074,0.04484,0.04261,0.04724,0.04698,0.04333,0.05084
more_evening,hm3_plus,FALSE,FALSE,50,0.1677,0.1581,0.1774,0.1463,0.1381,0.1534,0.01471,0.0113,0.01882,,,,0.0458,0.04427,0.04727,0.04535,0.04163,0.04936
more_evening,hm3_small,TRUE,FALSE,50,0.1227,0.1136,0.1318,0.1316,0.1228,0.1403,0.02233,0.01788,0.02738,-0.7405,-0.8188,-0.6545,0.04704,0.04453,0.04967,0.04572,0.04226,0.04969
more_evening,hm3_small,FALSE,FALSE,50,0.1227,0.1136,0.1318,0.1329,0.1277,0.1372,0.02215,0.01685,0.02845,,,,0.0468,0.04549,0.04812,0.04532,0.04163,0.04903
more_evening,hm3_altpop,TRUE,FALSE,50,0.1322,0.1226,0.1417,0.1279,0.1198,0.136,0.02165,0.01756,0.02658,-0.7346,-0.8138,-0.6493,0.04496,0.04262,0.04741,0.04576,0.0418,0.04939
more_evening,hm3_altpop,FALSE,FALSE,50,0.1322,0.1226,0.1417,0.1303,0.1237,0.1362,0.01766,0.01342,0.02298,,,,0.04639,0.04484,0.04789,0.04493,0.04129,0.04847
more_sunscreen,hm3,TRUE,FALSE,50,0.06364,0.05391,0.07337,0.05871,0.05161,0.06562,0.008624,0.005762,0.01263,-0.8258,-0.9333,-0.7071,0.01846,0.01711,0.01987,0.01756,0.01555,0.01981
more_sunscreen,hm3,FALSE,FALSE,50,0.06364,0.05391,0.07337,0.05686,0.04948,0.06361,0.005711,0.003589,0.008776,,,,0.01932,0.01824,0.02036,0.01682,0.01458,0.01919
more_sunscreen,hm3_plus,TRUE,FALSE,50,0.08219,0.07005,0.09433,0.06685,0.05848,0.07531,0.006151,0.004103,0.008715,-0.8085,-0.8765,-0.7297,0.02045,0.01905,0.02196,0.01974,0.0175,0.02199
more_sunscreen,hm3_plus,FALSE,FALSE,50,0.08219,0.07005,0.09433,0.06413,0.05409,0.07338,0.004177,0.002526,0.006481,,,,0.02085,0.01972,0.02197,0.01908,0.01675,0.02138
more_sunscreen,hm3_small,TRUE,FALSE,50,0.06174,0.05231,0.07117,0.06258,0.05528,0.06982,0.009317,0.006427,0.01341,-0.8637,-0.9628,-0.7548,0.01971,0.0182,0.02123,0.01775,0.01543,0.02012
more_sunscreen,hm3_small,FALSE,FALSE,50,0.06174,0.05231,0.07117,0.06089,0.05251,0.06767,0.006672,0.003977,0.01039,,,,0.02035,0.01919,0.02141,0.01719,0.01505,0.01959
more_sunscreen,hm3_altpop,TRUE,FALSE,50,0.06708,0.05626,0.0779,0.06232,0.0555,0.06919,0.00886,0.006196,0.01255,-0.7554,-0.8703,-0.6234,0.02021,0.01878,0.02166,0.01755,0.0154,0.01998
more_sunscreen,hm3_altpop,FALSE,FALSE,50,0.06708,0.05626,0.0779,0.05965,0.05203,0.06663,0.005606,0.003557,0.008407,,,,0.02094,0.01982,0.02206,0.01681,0.01466,0.01904
neuroticism,hm3,TRUE,FALSE,50,0.1244,0.1142,0.1346,0.1117,0.1033,0.1198,0.02023,0.01595,0.02522,-0.4858,-0.5997,-0.3531,0.03649,0.03427,0.03883,0.03781,0.03432,0.0414
neuroticism,hm3,FALSE,FALSE,50,0.1244,0.1142,0.1346,0.1153,0.1085,0.1213,0.01561,0.0115,0.02082,,,,0.03749,0.03606,0.03889,0.0368,0.03322,0.04035
neuroticism,hm3_plus,TRUE,FALSE,50,0.1593,0.1494,0.1693,0.1253,0.1159,0.1348,0.01785,0.01419,0.02186,-0.5979,-0.6845,-0.5053,0.03752,0.03528,0.0397,0.03857,0.03493,0.04246
neuroticism,hm3_plus,FALSE,FALSE,50,0.1593,0.1494,0.1693,0.1379,0.1293,0.1453,0.01432,0.01071,0.01864,,,,0.03841,0.03694,0.03992,0.03692,0.03344,0.04064
neuroticism,hm3_small,TRUE,FALSE,50,0.1209,0.1109,0.1309,0.1196,0.111,0.1285,0.02158,0.01737,0.02664,-0.5605,-0.6669,-0.4386,0.03935,0.03694,0.04183,0.03776,0.03435,0.04172
neuroticism,hm3_small,FALSE,FALSE,50,0.1209,0.1109,0.1309,0.1233,0.1177,0.1279,0.02094,0.01541,0.02824,,,,0.03935,0.03806,0.04065,0.03733,0.03385,0.04105
neuroticism,hm3_altpop,TRUE,FALSE,50,0.1303,0.1195,0.141,0.1173,0.1089,0.1257,0.02089,0.01667,0.0257,-0.5355,-0.6443,-0.419,0.03817,0.03587,0.04054,0.03753,0.03396,0.04132
neuroticism,hm3_altpop,FALSE,FALSE,50,0.1303,0.1195,0.141,0.1216,0.1142,0.1277,0.01664,0.01225,0.02167,,,,0.03938,0.03783,0.04084,0.03658,0.03312,0.04005
neutrophil_perc,hm3,TRUE,FALSE,50,0.1452,0.1268,0.1636,0.1583,0.1501,0.1665,0.008395,0.006697,0.0104,-0.6441,-0.7216,-0.5641,0.09147,0.08885,0.09402,0.08912,0.08436,0.09415
neutrophil_perc,hm3,FALSE,FALSE,50,0.1452,0.1268,0.1636,0.1548,0.1469,0.1625,0.00616,0.004701,0.007912,,,,0.09351,0.09158,0.09547,0.08791,0.08319,0.09297
neutrophil_perc,hm3_plus,TRUE,FALSE,50,0.194,0.1743,0.2137,0.1784,0.1693,0.1877,0.007348,0.005978,0.008924,-0.6948,-0.7398,-0.6475,0.0975,0.09493,0.1001,0.09549,0.09042,0.1007
neutrophil_perc,hm3_plus,FALSE,FALSE,50,0.194,0.1743,0.2137,0.1737,0.1639,0.1835,0.005153,0.003967,0.006586,,,,0.09935,0.09727,0.1014,0.09387,0.08878,0.09921
neutrophil_perc,hm3_small,TRUE,FALSE,50,0.1397,0.1217,0.1578,0.1699,0.1612,0.1789,0.009718,0.00786,0.01203,-0.6884,-0.7625,-0.6146,0.09607,0.09336,0.09875,0.08893,0.08421,0.09387
neutrophil_perc,hm3_small,FALSE,FALSE,50,0.1397,0.1217,0.1578,0.1676,0.1589,0.176,0.007719,0.005877,0.009938,,,,0.09787,0.09583,0.09987,0.08818,0.08311,0.09273
neutrophil_perc,hm3_altpop,TRUE,FALSE,50,0.1525,0.1328,0.1722,0.1677,0.1595,0.1759,0.009268,0.007529,0.01136,-0.6791,-0.751,-0.602,0.09542,0.09275,0.09804,0.0888,0.08404,0.094
neutrophil_perc,hm3_altpop,FALSE,FALSE,50,0.1525,0.1328,0.1722,0.1644,0.1561,0.1721,0.006894,0.00534,0.008704,,,,0.09757,0.09558,0.09952,0.0878,0.08294,0.09289
phosphate,hm3,TRUE,FALSE,50,0.1204,0.09864,0.1422,0.1237,0.1146,0.1327,0.00612,0.004542,0.008069,-0.7922,-0.9003,-0.6858,0.06751,0.06499,0.07004,0.07078,0.06641,0.07533
phosphate,hm3,FALSE,FALSE,50,0.1204,0.09864,0.1422,0.1159,0.1062,0.1252,0.003697,0.002504,0.005168,,,,0.06902,0.06699,0.07105,0.06878,0.0643,0.07365
phosphate,hm3_plus,TRUE,FALSE,50,0.1568,0.1301,0.1836,0.1383,0.1279,0.1488,0.005314,0.003998,0.006944,-0.7521,-0.8064,-0.6931,0.07093,0.06857,0.07332,0.0739,0.06934,0.07874
phosphate,hm3_plus,FALSE,FALSE,50,0.1568,0.1301,0.1836,0.1273,0.1157,0.1389,0.003012,0.002064,0.004225,,,,0.07202,0.07004,0.07406,0.07149,0.06717,0.07639
phosphate,hm3_small,TRUE,FALSE,50,0.1162,0.09547,0.1369,0.1335,0.1238,0.1432,0.007008,0.005201,0.009118,-0.8665,-0.9652,-0.7686,0.07149,0.06891,0.07394,0.07031,0.06575,0.07483
phosphate,hm3_small,FALSE,FALSE,50,0.1162,0.09547,0.1369,0.1271,0.1169,0.1372,0.004656,0.003226,0.006512,,,,0.0729,0.07081,0.07498,0.06864,0.06445,0.07325
